BRFM2023,BRF M2023-TAI,F:BRF\M23,BRF,20230428
BRFN2023,BRF N2023-TAI,F:BRF\N23,BRF,20230531
BRFQ2023,BRF Q2023-TAI,F:BRF\Q23,BRF,20230630
BRFZ2023,BRF Z2023-TAI,F:BRF\Z23,BRF,20231031
BRFM2024,BRF M2024-TAI,F:BRF\M24,BRF,20240430
BTFJ2023,BTF J2023-TAI,F:BTF\J23,BTF,20230419
BTFK2023,BTF K2023-TAI,F:BTF\K23,BTF,20230517
BTFM2023,BTF M2023-TAI,F:BTF\M23,BTF,20230621
BTFU2023,BTF U2023-TAI,F:BTF\U23,BTF,20230920
BTFZ2023,BTF Z2023-TAI,F:BTF\Z23,BTF,20231220
BTFH2024,BTF H2024-TAI,F:BTF\H24,BTF,20240320
CAFJ2023,CAF J2023-TAI,F:CAF\J23,CAF,20230419
CAFK2023,CAF K2023-TAI,F:CAF\K23,CAF,20230517
CAFM2023,CAF M2023-TAI,F:CAF\M23,CAF,20230621
CAFU2023,CAF U2023-TAI,F:CAF\U23,CAF,20230920
CAFZ2023,CAF Z2023-TAI,F:CAF\Z23,CAF,20231220
CBFJ2023,CBF J2023-TAI,F:CBF\J23,CBF,20230419
CBFK2023,CBF K2023-TAI,F:CBF\K23,CBF,20230517
CBFM2023,CBF M2023-TAI,F:CBF\M23,CBF,20230621
CBFU2023,CBF U2023-TAI,F:CBF\U23,CBF,20230920
CBFZ2023,CBF Z2023-TAI,F:CBF\Z23,CBF,20231220
CCFJ2023,CCF J2023-TAI,F:CCF\J23,CCF,20230419
CCFK2023,CCF K2023-TAI,F:CCF\K23,CCF,20230517
CCFM2023,CCF M2023-TAI,F:CCF\M23,CCF,20230621
CCFU2023,CCF U2023-TAI,F:CCF\U23,CCF,20230920
CCFZ2023,CCF Z2023-TAI,F:CCF\Z23,CCF,20231220
CDFJ2023,CDF J2023-TAI,F:CDF\J23,CDF,20230419
CDFK2023,CDF K2023-TAI,F:CDF\K23,CDF,20230517
CDFM2023,CDF M2023-TAI,F:CDF\M23,CDF,20230621
CDFU2023,CDF U2023-TAI,F:CDF\U23,CDF,20230920
CDFZ2023,CDF Z2023-TAI,F:CDF\Z23,CDF,20231220
