VXU2019,VX U2019-CF,"",VX,20190918
VXQ2019,VX Q2019-CF,"",VX,20190821
VAOQ2019,VAO Q2019-CF,,VAO,20190816
VAOU2020,VAO U2020-CF,,VAO,20200918
VXV2019,VX V2019-CF,"",VX,20191016
VAM2020,VA M2020-CF,,VA,20200619
VAU2019,VA U2019-CF,,VA,20190920
VAOZ2019,VAO Z2019-CF,,VAO,20191220
VAOZ2021,VAO Z2021-CF,,VAO,20211217
VXZ2019,VX Z2019-CF,"",VX,20191218
VXG2020,VX G2020-CF,"",VX,20200228
VAOV2019,VAO V2019-CF,,VAO,20191018
VXH2020,VX H2020-CF,"",VX,20200331
VXTYX2019,VXTY X2019-CF,,VXTY,20191127
VAV2019,VA V2019-CF,,VA,20191018
VXTF2020,VXT F2020-CF,,VXT,20200122
VXTH2020,VXT H2020-CF,,VXT,20200331
VAZ2020,VA Z2020-CF,,VA,20201218
VXX2019,VX X2019-CF,"",VX,20191120
VAQ2019,VA Q2019-CF,,VA,20190816
VAH2020,VA H2020-CF,,VA,20200320
VXTQ2019,VXT Q2019-CF,,VXT,20190821
VXTZ2019,VXT Z2019-CF,,VXT,20191218
VAZ2019,VA Z2019-CF,,VA,20191220
VAOM2020,VAO M2020-CF,,VAO,20200619
VAX2019,VA X2019-CF,,VA,20191115
VXTJ2020,VXT J2020-CF,,VXT,20200430
VAU2020,VA U2020-CF,,VA,20200918
VXTG2020,VXT G2020-CF,,VXT,20200228
VAOM2021,VAO M2021-CF,,VAO,20210618
VAOU2019,VAO U2019-CF,,VAO,20190920
VXTX2019,VXT X2019-CF,,VXT,20191120
VXTYQ2019,VXTY Q2019-CF,,VXTY,20190821
VXTYU2019,VXTY U2019-CF,,VXTY,20190925
VXTU2019,VXT U2019-CF,,VXT,20190918
VAM2021,VA M2021-CF,,VA,20210618
VXTYV2019,VXTY V2019-CF,,VXTY,20191023
VXF2020,VX F2020-CF,"",VX,20200122
VAOH2020,VAO H2020-CF,,VAO,20200320
VAZ2021,VA Z2021-CF,,VA,20211217
VAOZ2020,VAO Z2020-CF,,VAO,20201218
VXTV2019,VXT V2019-CF,,VXT,20191016
VAOX2019,VAO X2019-CF,,VAO,20191115
VXJ2020,VX J2020-CF,"",VX,20200430
VAF2013,VA F2013-CF,,VA,20130118
VAF2014,VA F2014-CF,,VA,20140117
VAF2015,VA F2015-CF,,VA,20150116
VAF2016,VA F2016-CF,,VA,20160115
VAF2017,VA F2017-CF,,VA,20170120
VAF2018,VA F2018-CF,,VA,20180119
VAF2019,VA F2019-CF,,VA,20190118
VAG2013,VA G2013-CF,,VA,20130215
VAG2014,VA G2014-CF,,VA,20140221
VAG2015,VA G2015-CF,,VA,20150220
VAG2016,VA G2016-CF,,VA,20160219
VAG2017,VA G2017-CF,,VA,20170217
VAG2018,VA G2018-CF,,VA,20180216
VAG2019,VA G2019-CF,,VA,20190215
VAH2009,VA H2009-CF,,VA,20090319
VAH2010,VA H2010-CF,,VA,20100318
VAH2011,VA H2011-CF,,VA,20110317
VAH2013,VA H2013-CF,,VA,20130315
VAH2014,VA H2014-CF,,VA,20140321
VAH2015,VA H2015-CF,,VA,20150320
VAH2016,VA H2016-CF,,VA,20160318
VAH2017,VA H2017-CF,,VA,20170317
VAH2018,VA H2018-CF,,VA,20180316
VAH2019,VA H2019-CF,,VA,20190315
VAJ2014,VA J2014-CF,,VA,20140418
VAJ2015,VA J2015-CF,,VA,20150417
VAJ2016,VA J2016-CF,,VA,20160415
VAJ2017,VA J2017-CF,,VA,20170421
VAJ2018,VA J2018-CF,,VA,20180420
VAJ2019,VA J2019-CF,,VA,20190418
VAK2014,VA K2014-CF,,VA,20140516
VAK2015,VA K2015-CF,,VA,20150515
VAK2016,VA K2016-CF,,VA,20160520
VAK2017,VA K2017-CF,,VA,20170519
VAK2018,VA K2018-CF,,VA,20180518
VAK2019,VA K2019-CF,,VA,20190516
VAM2009,VA M2009-CF,,VA,20090618
VAM2010,VA M2010-CF,,VA,20100617
VAM2013,VA M2013-CF,,VA,20130621
VAM2014,VA M2014-CF,,VA,20140620
VAM2015,VA M2015-CF,,VA,20150619
VAM2016,VA M2016-CF,,VA,20160617
VAM2017,VA M2017-CF,,VA,20170616
VAM2018,VA M2018-CF,,VA,20180615
VAM2019,VA M2019-CF,,VA,20190621
VAN2013,VA N2013-CF,,VA,20130719
VAN2014,VA N2014-CF,,VA,20140718
VAN2015,VA N2015-CF,,VA,20150717
VAN2016,VA N2016-CF,,VA,20160715
VAN2017,VA N2017-CF,,VA,20170721
VAN2018,VA N2018-CF,,VA,20180720
VAN2019,VA N2019-CF,,VA,20190719
VAOF2016,VAO F2016-CF,,VAO,20160115
VAOF2017,VAO F2017-CF,,VAO,20170120
VAOF2018,VAO F2018-CF,,VAO,20180119
VAOF2019,VAO F2019-CF,,VAO,20190118
VAOG2016,VAO G2016-CF,,VAO,20160219
VAOG2017,VAO G2017-CF,,VAO,20170217
VAOG2018,VAO G2018-CF,,VAO,20180216
VAOH2016,VAO H2016-CF,,VAO,20160318
VAOH2017,VAO H2017-CF,,VAO,20170317
VAOH2018,VAO H2018-CF,,VAO,20180316
VAOH2019,VAO H2019-CF,,VAO,20190315
VAOJ2016,VAO J2016-CF,,VAO,20160415
VAOJ2017,VAO J2017-CF,,VAO,20170421
VAOJ2018,VAO J2018-CF,,VAO,20180420
VAOK2016,VAO K2016-CF,,VAO,20160520
VAOK2017,VAO K2017-CF,,VAO,20170519
VAOK2018,VAO K2018-CF,,VAO,20180518
VAOM2016,VAO M2016-CF,,VAO,20160617
VAOM2017,VAO M2017-CF,,VAO,20170616
VAOM2018,VAO M2018-CF,,VAO,20180615
VAOM2019,VAO M2019-CF,,VAO,20190621
VAON2015,VAO N2015-CF,,VAO,20150717
VAON2016,VAO N2016-CF,,VAO,20160715
VAON2017,VAO N2017-CF,,VAO,20170721
VAOQ2015,VAO Q2015-CF,,VAO,20150821
VAOQ2016,VAO Q2016-CF,,VAO,20160819
VAOQ2017,VAO Q2017-CF,,VAO,20170818
VAOU2015,VAO U2015-CF,,VAO,20150918
VAOU2016,VAO U2016-CF,,VAO,20160916
VAOU2017,VAO U2017-CF,,VAO,20170915
VAOU2018,VAO U2018-CF,,VAO,20180921
VAOV2015,VAO V2015-CF,,VAO,20151016
VAOV2016,VAO V2016-CF,,VAO,20161021
VAOV2017,VAO V2017-CF,,VAO,20171020
VAOX2015,VAO X2015-CF,,VAO,20151120
VAOX2016,VAO X2016-CF,,VAO,20161118
VAOX2017,VAO X2017-CF,,VAO,20171117
VAOZ2015,VAO Z2015-CF,,VAO,20151218
VAOZ2016,VAO Z2016-CF,,VAO,20161216
VAOZ2017,VAO Z2017-CF,,VAO,20171215
VAOZ2018,VAO Z2018-CF,,VAO,20181221
VAQ2013,VA Q2013-CF,,VA,20130816
VAQ2014,VA Q2014-CF,,VA,20140815
VAQ2015,VA Q2015-CF,,VA,20150821
VAQ2016,VA Q2016-CF,,VA,20160819
VAQ2017,VA Q2017-CF,,VA,20170818
VAQ2018,VA Q2018-CF,,VA,20180817
VAU2008,VA U2008-CF,,VA,20080918
VAU2009,VA U2009-CF,,VA,20090917
VAU2010,VA U2010-CF,,VA,20100916
VAU2013,VA U2013-CF,,VA,20130920
VAU2014,VA U2014-CF,,VA,20140919
VAU2015,VA U2015-CF,,VA,20150918
VAU2016,VA U2016-CF,,VA,20160916
VAU2017,VA U2017-CF,,VA,20170915
VAU2018,VA U2018-CF,,VA,20180921
VAV2013,VA V2013-CF,,VA,20131018
VAV2014,VA V2014-CF,,VA,20141017
VAV2015,VA V2015-CF,,VA,20151016
VAV2016,VA V2016-CF,,VA,20161021
VAV2017,VA V2017-CF,,VA,20171020
VAV2018,VA V2018-CF,,VA,20181019
VAX2012,VA X2012-CF,,VA,20121130
VAX2013,VA X2013-CF,,VA,20131115
VAX2014,VA X2014-CF,,VA,20141121
VAX2015,VA X2015-CF,,VA,20151120
VAX2016,VA X2016-CF,,VA,20161118
VAX2017,VA X2017-CF,,VA,20171117
VAX2018,VA X2018-CF,,VA,20181116
VAZ2008,VA Z2008-CF,,VA,20081218
VAZ2009,VA Z2009-CF,,VA,20091217
VAZ2010,VA Z2010-CF,,VA,20101216
VAZ2012,VA Z2012-CF,,VA,20121220
VAZ2013,VA Z2013-CF,,VA,20131220
VAZ2014,VA Z2014-CF,,VA,20141219
VAZ2015,VA Z2015-CF,,VA,20151218
VAZ2016,VA Z2016-CF,,VA,20161216
VAZ2017,VA Z2017-CF,,VA,20171215
VAZ2018,VA Z2018-CF,,VA,20181221
VXF2005,VX F2005-CF,"",VX,20050119
VXF2006,VX F2006-CF,"",VX,20060117
VXF2007,VX F2007-CF,"",VX,20070116
VXF2008,VX F2008-CF,"",VX,20080115
VXF2009,VX F2009-CF,"",VX,20090120
