rts-ticker,isin
E:00XJD,JE00B78NPY84
E:00XMD,JE00B44F1611
E:00XPD,JE00B6XF0923
E:00XRD,JE00B5SV2703
E:00XSD,JE00B78NNK09
E:00XTD,JE00B7305Z55
E:0QFD,US60770K1079
E:100HP,LU1650492330
E:10AID,LU1737652310
E:10AJD,LU1737652823
E:10ALD,LU1737653714
E:18M1D,FR0010754200
E:18MFD,FR0010755611
E:1ARKKA,XS2399369037
E:1BNPM,FR0000131104
E:1COD,DE000A40KY26
E:1COVD,DE0006062144
E:1DBKM,DE0005140008
E:1LHAM,DE0008232125
E:1NBAD,BE0974293251
E:1NOKIM,FI0009000681
E:1SID,US83304A1060
E:1SXPD,DE000A3ENQ51
E:1U1D,DE0005545503
E:1VOW3M,DE0007664039
E:1YDD,US11135F1012
E:2020O,BMG9156K1018
E:2B70D,IE00BYXG2H39
E:2B78D,IE00BYZK4776
E:2B7BD,IE00B4MKCJ84
E:2B7CD,IE00B4LN9N13
E:2FED,NL0011585146
E:2GBD,DE000A0HL8N9
E:2HRAD,DE000A2E4T77
E:2INVD,DE000A3H3L44
E:2INVEE,FR0011036268
E:2PPD,US70450Y1038
E:36B4D,IE00BGDQ0V72
E:36B5D,IE00BGDQ0T50
E:36B6D,IE00BZ173T46
E:36BAD,IE00BH4G7D40
E:36BBD,IE00BJ5JP212
E:36BZD,IE00BQT3WG13
E:3AAPA,IE00BK5BZS07
E:3AMZA,IE00BK5BZQ82
E:3ARKKA,XS2663694847
E:3BABA,XS2337090851
E:3DESD,IE00B8GKPP93
E:3FBA,IE00BK5C1B80
E:3GOOA,IE00BK5BZX59
E:3KWEA,XS2800709128
E:3MSFA,IE00BK5BZV36
E:3NIOA,XS2970736489
E:3NVDA,XS2820604770
E:3RBD,GB00B24CGK77
E:3SMHA,XS2399367502
E:3SUED,IE00BJ5JP329
E:3TSLA,XS2757381400
E:3V64D,US92826C8394
E:4BRZD,DE000A0Q4R85
E:4COPD,IE0003Z9E2Y3
E:4GLDD,DE000A0S9GB0
E:4I1D,US7181721090
