rts-ticker,isin
I:ALTKST,TRAXIST03578
I:ALTTHV,TRAXIST03586
I:BISTTLREF,TRAXIST02646
I:BISTTLREFK,TRAXIST03966
I:ISIST,TRAISPO00027
I:ISKDN,TRAISPO00019
I:RK030G10,TRAXIST01788
I:RK030G15,TRAXIST01796
I:RK030G20,TRAXIST01804
I:RK030G25,TRAXIST01812
I:RK030G30,TRAXIST01820
I:RK030T10,TRAXIST01838
I:RK030T15,TRAXIST01846
I:RK030T20,TRAXIST01853
I:RK030T25,TRAXIST01861
I:RK030T30,TRAXIST01879
I:RK100G10,TRAXIST01887
I:RK100G15,TRAXIST01895
I:RK100G20,TRAXIST01911
I:RK100G25,TRAXIST01929
I:RK100G30,TRAXIST01937
I:RK100T10,TRAXIST01945
I:RK100T15,TRAXIST01952
I:RK100T20,TRAXIST01960
I:RK100T25,TRAXIST01978
I:RK100T30,TRAXIST01986
I:SL030KA2X,TRAXIST02513
I:SL030KI1X,TRAXIST02497
I:SL030KI2X,TRAXIST02505
I:SL100KA2X,TRAXIST02489
I:SL100KI1X,TRAXIST02463
I:SL100KI2X,TRAXIST02471
I:TLREF,TRIXIST00015
I:TLREFK,TRIXIST00023
I:X030C,TRAXIST03081
I:X030C_CFCNTLER,TRAXIST03131
I:X030C_CFCNTLTL,TRAXIST03115
I:X030C_CFCNTLUS,TRAXIST03123
I:X030C_CFCPTLER,TRAXIST03107
I:X030C_CFCPTLUS,TRAXIST03099
I:X030EA,TRAXIST03222
I:X030EA_CFENTLER,TRAXIST03248
I:X030EA_CFENTLUS,TRAXIST03230
I:X030S,TRAXIST00517
I:X030S_CFCNTLER,TRAXIST00665
I:X030S_CFCNTLTL,TRAXIST00574
I:X030S_CFCNTLUS,TRAXIST00632
I:X030S_CFCPTLER,TRAXIST00608
I:X030S_CFCPTLUS,TRAXIST00558
I:X100C,TRAXIST03149
I:X100C_CFCNTLER,TRAXIST03198
I:X100C_CFCNTLTL,TRAXIST03172
I:X100C_CFCNTLUS,TRAXIST03180
I:X100C_CFCPTLER,TRAXIST03164
I:X100C_CFCPTLUS,TRAXIST03156
I:X100S,TRAXIST00509
I:X100S_CFCNTLER,TRAXIST00657
I:X100S_CFCNTLTL,TRAXIST00541
I:X100S_CFCNTLUS,TRAXIST00624
I:X100S_CFCPTLER,TRAXIST00582
I:X100S_CFCPTLUS,TRAXIST00533
I:X10XB,TRAXIST02844
I:X10XB_CFNNTLER,TRAXIST02893
I:X10XB_CFNNTLTL,TRAXIST02877
I:X10XB_CFNNTLUS,TRAXIST02885
I:X10XB_CFNPTLER,TRAXIST02869
I:X10XB_CFNPTLUS,TRAXIST02851
I:XAKUR,TRAXIST02968
I:XAKUR_CFNNTLER,TRAXIST02984
I:XAKUR_CFNNTLTL,TRAXIST02992
I:XAKUR_CFNNTLUS,TRAXIST03008
I:XAKUR_CFNPTLER,TRAXIST03016
I:XAKUR_CFNPTLUS,TRAXIST02976
I:XBANA,TRAXIST02406
I:XBANA_CFNNTLER,TRAXIST02455
I:XBANA_CFNNTLTL,TRAXIST02414
I:XBANA_CFNNTLUS,TRAXIST02430
I:XBANA_CFNPTLER,TRAXIST02448
I:XBANA_CFNPTLUS,TRAXIST02422
I:XBANK,TRAIMKB00200
I:XBANK_CFNNTLER,TRAXIST00715
I:XBANK_CFNNTLTL,TRAIMKB00499
I:XBANK_CFNNTLUS,TRAIMKB01075
I:XBANK_CFNPTLER,TRAXIST01267
I:XBANK_CFNPTLUS,TRAIMKB00788
I:XBLSM,TRAIMKB00267
I:XBLSM_CFNNTLER,TRAXIST00780
I:XBLSM_CFNNTLTL,TRAIMKB00556
I:XBLSM_CFNNTLUS,TRAIMKB01133
I:XBLSM_CFNPTLER,TRAXIST01333
I:XBLSM_CFNPTLUS,TRAIMKB00846
I:XELKT,TRAIMKB00143
I:XELKT_CFNNTLER,TRAXIST01184
I:XELKT_CFNNTLTL,TRAIMKB00432
I:XELKT_CFNNTLUS,TRAIMKB01018
