rts-ticker,isin
I:2ICEU,NSCNL0ICEU26
I:3OB1,NSCFR0I30B18
I:3OHG,NSCFR0I30HG8
I:3OHM,NSCFR0I30HM6
I:A12LE,NL0011936141
I:AAX,NL0000249100
I:AAXG,QS0011224977
I:ABI5L,BE0004614559
I:ACA3L,QS0011236005
I:ACA5I,FR0013189966
I:AE10S,NL0011515390
I:AE12S,NL0011515408
I:AE15S,NL0011515416
I:AEEXT,QS0011257225
I:AESGG,NLESG0000030
I:AESGN,NLESG0000022
I:AESGP,NLESG0000014
I:AETAW,NL0010614525
I:AEX2S,QS0011146899
I:AEX3L,QS0011230115
I:AEX3S,QS0011230198
I:AEX4L,QS0011230156
I:AEX4S,QS0011230206
I:AEX5L,QS0011230164
I:AEX5S,QS0011230214
I:AEX6L,QS0011230172
I:AEX6S,QS0011230222
I:AEX7L,QS0011230180
I:AEX7S,FR0013362985
I:AEXAT,NL0010614491
I:AEXDI,QS0011158126
I:AEXEG,QS0011211222
I:AEXEN,QS0011211206
I:AEXEW,QS0011159744
I:AEXGR,QS0011131990
I:AEXHD,QS0011115274
I:AEXLV,QS0011095898
I:AEXNL,QS0011216205
I:AEXNR,QS0011211156
I:AEXSH,QS0011095914
I:AEXTG,NL0010614517
I:AEXTL,QS0011179239
I:AEXTN,NL0010614509
I:AEXXB,QS0011100854
I:ALASG,QS0011227186
I:ALASI,QS0011040902
I:ALASN,QS0011227178
I:ALE10,FR0013504768
I:ALE15,FR0013504743
I:ALO3L,QS0011236013
I:AMXGR,QS0011204763
I:AMXNR,QS0011211164
I:AS500,NL0015436148
I:AS5GR,NL0015436163
I:AS5NR,NL0015436155
I:ASCXG,QS0011204995
I:ASCXN,QS0011211172
I:ATAWG,NL0010614541
I:ATAWN,NL0010614533
I:BANK,NL0015000AR3
I:BANKD,NL0015000AW3
I:BANKG,NL0015000AV5
I:BANKN,NL0015000AT9
I:BE3LN,BE0389916736
I:BEBM,QS0011016696
I:BEBMP,QS0011224910
I:BECG,QS0011016761
I:BECGP,QS0011225222
I:BECS,QS0011016829
I:BECSP,QS0011225156
I:BEFIN,QS0011016902
I:BEFIP,QS0011225180
I:BEHC,QS0011016795
I:BEHCP,QS0011225206
I:BEIN,QS0011016738
I:BEINP,QS0011225214
I:BEL2I,BE0389557050
I:BEL2P,BE0389558066
I:BEL2S,QS0011146923
I:BEL3L,QS0011146915
I:BEL3S,QS0011146931
I:BEL5L,BE0389914715
I:BEL5S,BE0389915720
I:BELAR,BE0389550956
I:BELAS,BE0389549941
I:BELCP,QS0011225370
I:BELCU,BE0389552978
I:BELHD,QS0011115282
I:BELLV,QS0011095864
I:BELM,BE0389856130
I:BELMC,BE0389561094
I:BELMG,QS0011211230
I:BELS,BE0389857146
I:BELSC,BE0389556045
I:BELSG,QS0011211248
I:BELSH,QS0011095880
I:BELTL,QS0011179247
I:BELXB,QS0011100847
I:BEOG,QS0011249230
I:BEOGP,QS0011249248
I:BERE,BE0004643848
I:BEREN,BE0004644853
I:BESGD,NL0013025729
I:BESGG,NL0013025711
I:BESGN,NL0013025703
I:BESGP,NL0013025695
I:BETEC,QS0011016936
I:BETEL,QS0011016860
I:BETEP,QS0011225198
I:BETP,QS0011225172
I:BEUT,QS0011019005
I:BEUTP,QS0011225164
I:BIOE4,FRESG0000488
I:BIOEG,FRESG0000314
I:BIOEN,FRESG0000322
I:BIOEP,FRESG0000306
I:BIOEZ,FRESG0000330
I:BIOTK,QS0011095955
I:BNEW,NL0011376116
I:BNEWE,NL0011376140
I:BNEWG,NL0011376132
I:BNEWN,NL0011376124
I:BNEWV,NL0012081418
I:BNP2L,QS0011216593
I:BNP3L,QS0011216726
I:BNP5L,QS0011249727
I:BVL,QS0011224308
I:BVLGR,PTING1000005
I:C12LE,FR0013186939
I:C20EX,FR0012951929
I:C2EXG,FR0012951945
I:C2EXN,FR0012951937
I:C4CD,FR0013252392
I:C4EWD,FR0013236254
I:C4SD,FR0013252418
I:C6RI,FR0013376282
I:C6RIG,FR0013376274
I:C6RIN,FR0013376266
I:C6RIP,FR0013376258
I:CA10L,FR0013362993
I:CA10S,FR0013361573
I:CA12S,FR0013361649
I:CA3L,QS0011229752
I:CAC2S,QS0011146865
I:CAC3L,FR0013362662
I:CAC3S,FR0013362688
I:CAC3V,FR0013519691
I:CAC4L,FR0013362811
I:CAC4S,FR0013362837
I:CAC5L,FR0013361359
I:CAC5S,FR0013360666
I:CAC6L,FR0013362852
I:CAC6S,FR0013362878
I:CAC7L,FR0013362860
I:CAC7S,FR0013364395
I:CACDI,QS0011158118
I:CACEG,QS0011211214
I:CACEN,QS0011211198
I:CACEW,QS0011159777
I:CACGL,QS0011216213
I:CACHD,QS0011115266
I:CACIN,FRIX00000953
I:CACLG,QS0011213657
I:CACLN,QS0011213681
I:CACLV,QS0011095815
I:CACMD,QS0010989117
I:CACMN,QS0011131909
I:CACMR,QS0011131917
I:CACMS,QS0010989133
I:CACPG,FR0011710391
I:CACPN,FR0011710383
I:CACS,QS0010989125
I:CACSH,QS0011095831
I:CACSN,QS0011213707
I:CACSR,QS0011213723
I:CACT,FR0003999499
I:CACTL,QS0011179221
I:CACTN,QS0011131883
I:CACTR,QS0011131891
I:CACXB,QS0011095856
I:CADC,NL0012838783
I:CADCE,NL0012838791
I:CADE,NL0012838767
I:CADGE,NL0012838775
I:CAEWC,FR0012712081
I:CAEXT,QS0011252754
I:CAGOD,FR0013254323
I:CAGOG,FR0013232204
I:CAGON,FR0013232196
I:CAGOV,FR0013232188
I:CAIN2,NL00150006L9
I:CAIN3,NL00150006M7
I:CAIN4,NL0015000IR6
I:CAIN5,NL0015000IS4
I:CAIND,NL0011821269
I:CAMID,FR0013325032
I:CAPDR,FR0011710409
I:CAPME,FR0011710375
I:CAPW,FR0012790822
I:CAPWA,FR0012790855
I:CAPWG,FR0012790848
I:CAPWN,FR0012790830
I:CAR,QS0011213699
I:CCIC,NL0012757488
I:CCICE,NL0012757496
I:CCIE,NL0012757462
I:CCIGE,NL0012757470
I:CED3,FR0014002G69
I:CED35,FR0014002G51
I:CED4,FR0014002G77
I:CED45,FR0014002G85
I:CED5,FR0014002G93
I:CEE1G,NL0013110240
I:CEE1N,NL0013110232
I:CEE1P,NL0013110224
I:CEE3G,NL0013026933
I:CEE3N,NL0013026925
I:CEE3P,NL0013026917
I:CESG1,NL0013110257
I:CESG3,NL0013026941
I:CESGG,FR0014002B49
I:CESGN,FR0014002B56
I:CESGP,FR0014002B31
I:CIMGC,NL0012757454
I:CIMGE,NL0012757439
I:CIMIC,NL0012757447
I:CIMIE,NL0012757421
I:CLAEG,FR0013483807
I:CLAEN,FR0013483781
I:CLAEP,FR0013483765
I:CLAEZ,FR0013483815
I:CLAMB,FR0014004XQ4
I:CLAMG,FR0014004XP6
I:CLAMN,FR0014004XO9
I:CLAMP,FR0014004XR2
I:CLE15,FR0013504735
I:CLE5G,NL0012758601
I:CLE5N,NL0012758593
I:CLE5P,NL0012758585
I:CLEJP,FR0013134855
I:CLEW,FR0012663292
I:CLEW4,FR0013517802
I:CLEWE,FR0012663334
I:CLEWG,FR0012663318
I:CLEWJ,FR0013134848
I:CLEWN,FR0012663300
I:CLF4G,FR0013317799
I:CLF4N,FR0013317781
I:CLF4P,FR0013317773
I:CLIE5,NL0012758619
I:CLIF4,FR0013317807
I:CLIFL,FR0013422326
I:CMSG,QS0011213756
I:CMSN,QS0011213731
I:CN20,QS0010989109
I:CN20G,QS0011224233
I:CN20N,QS0011224092
I:COP5D,NL0013474224
I:COP5E,NL0011923081
I:COR30,NL0012483929
I:COR3D,NL0012483945
I:COR3G,NL0012483937
I:COR3N,NL0012483911
I:COR3P,NL0012483903
I:COREN,NL0012375349
I:COREU,NL0012375356
I:CPAB4,FRCLIM000015
I:CPAB5,FR0014003PV2
I:CPABG,FR0014003PN9
I:CPABN,FR0014003PP4
I:CPABP,FR0014003PU4
I:CQLC,NL0012838742
I:CQLE,NL0012838726
I:CQLGC,NL0012838759
I:CQLGE,NL0012838734
I:CRD3L,QS0011243936
I:CS3L,QS0011216775
I:CS5L,QS0011249719
I:CSH15,FR0013504776
I:DG3L,QS0011216817
I:DG5L,QS0011249834
I:E100,NL0000245710
I:EBLPG,FRESG0000389
I:EBLPN,FRESG0000397
I:EBLPP,FRESG0000371
I:EBLRD,NL0012294268
I:EBLRE,NL0012294235
I:EBLRG,NL0012294250
I:EBLRN,NL0012294243
I:EBSE4,FRESG0000124
I:EBSE5,FRESG0000132
I:EBSEG,FRESG0000116
I:EBSEN,FRESG0000108
I:EBSEP,FRESG0000090
I:EBSGW,FRESG0000157
I:EBSNW,FRESG0000165
I:EBSPW,FRESG0000140
I:EBST4,FRESG0000439
I:EBST5,FRESG0000447
I:EBSTG,FRESG0000421
I:EBSTN,FRESG0000413
I:EBSTP,FRESG0000405
I:EBSWG,FRESG0000082
I:EBSWN,FRESG0000074
I:EBSWP,FRESG0000066
I:EC1ED,NL0012254650
I:EC1EG,NL0012254643
I:EC1EW,NL0012254635
I:ECC3D,FR0014001178
I:ECC5D,FR0013533593
I:ECC5G,FR0013533577
I:ECC5N,FR0013533569
I:ECC5P,FR0013533551
I:ECO4D,FR0013493608
I:ECO50,NL0012328843
I:ECO5E,NL0013025588
I:ECO5G,NL0013025570
I:ECO5N,NL0013025562
I:ECO5P,NL0013025554
I:ECOEG,NL0012328835
I:ECOEN,NL0012328827
I:ECOEW,NL0012328819
I:ECOP,NL0011923057
I:ECOPG,NL0011923073
I:ECOPN,NL0011923065
I:EDMGU,NLIX00000025
I:EDMNU,NLIX00000017
I:EDMPU,NLIX00000009
I:EEED5,NL0015000AD3
I:EEEGR,NL0015000AC5
I:EEENR,NL0015000AB7
I:EEEPR,NL0015000AA9
I:EESGG,NL0013941040
I:EESGN,NL0013941032
I:EESGP,NL0013941024
I:EF80,NL0000255438
I:EFC1,NL0000255446
I:EFGED,NL0012365068
I:EFGEG,NL0012365050
I:EFGEN,NL0012365043
I:EFGEW,NL0012365035
I:EFGG,NL0012658785
I:EFGN,NL0012658777
I:EFGP,NL0012658769
I:EFMED,NL0012730485
I:EFMEG,NL0012730477
I:EFMEN,NL0012730469
I:EFMEP,NL0012730451
I:EGSW,FRESG0000652
I:EGSWG,FRESG0000660
I:EGSWN,FRESG0000678
I:EN5L,QS0011249735
I:ENCEG,NL0011923040
I:ENCEN,NL0011923032
I:ENCLE,NL0011923024
I:ENDMG,NL0015000I63
I:ENDMN,NL0015000I71
I:ENDMP,NL0015000I89
I:ENESG,FR0013468832
I:ENFAG,NL0012171318
I:ENFAM,NL0012171292
I:ENFAN,NL0012171300
I:ENG3L,QS0011216734
I:ENG5L,QS0011249768
I:ENMEW,FR0012082790
I:ENPME,FR0012246023
I:ENTEC,FR0012683258
I:ENTEG,FR0012684363
I:ENTEN,FR0012684348
I:ENVB,QS0011256235
I:ENVBG,QS0011256250
I:ENVBN,QS0011256243
I:ENVEG,QS0011250899
I:ENVEN,QS0011250881
I:ENVEO,QS0011256201
I:ENVEU,QS0011250873
I:ENVF,QS0011250907
I:ENVFG,QS0011250923
I:ENVFN,QS0011250915
I:ENVG,QS0011256193
I:ENVN,QS0011256185
I:ENVOG,QS0011256227
I:ENVON,QS0011256219
I:ENVU,QS0011256169
I:ENVUG,QS0011250956
I:ENVUK,QS0011250931
I:ENVUN,QS0011250949
I:ENVW,QS0011250840
I:ENVWG,QS0011250865
I:ENVWN,QS0011250857
I:ENWG,NL0015000I97
I:ENWN,NL0015000IA2
I:ENWP,NL0015000IB0
I:EPAB4,FRCLIM000007
I:EPAB5,FR0014003PK5
I:EPABG,FR0014003PL3
