rts-ticker,isin
B:6Y.EUR.WO.SEMI-ANNUAL.AUTOCALL,FI4000513601
B:AC.ELECTR,NO0010819824
B:AC.EM.MARK,NO0010813645
B:AC.EUR.VALUE,NO0010830565
B:AC.GLO.CONS,NO0010796535
B:AC.GLOB.SELSK,NO0010805708
B:AC.RECOV,NO0010824212
B:AC.US.OIL.SERV,NO0010810435
B:ACEBKV1905H,XS1960183959
B:ACNORBOL11,XS2174777602
B:ACSVB1901J,XS1955944498
B:AMPLA.KAPBEVIS1,SE0006091880
B:APEX11,SE0012065506
B:APIKAL.APEX5,SE0007100557
B:APIKAL.APEX6,SE0008092563
B:APIKAL.APEX7,SE0009346414
B:ARTE.COLLECTUM.I,SE0017485808
B:BARL_SIF_2339FO,XS2184491582
B:BDLA,SE0007045802
B:BDLB,SE0007185582
B:BEAR.ADIDAS.X5.VON3,DE000VS0WWG7
B:BEAR.ADS.X5.V3,DE000VS0WXT8
B:BEAR.ALV.X5.VON2,DE000VS0WWJ1
B:BEAR.CISCO.X5.VON2,DE000VS0R750
B:BEAR.DJIA.X8.VON2,DE000VS0R8H1
B:BEAR.FORTUM.X5.VON,DE000VS0WWW4
B:BEAR.GLEN.X5.V4,DE000VS0R990
B:BEAR.GLEN.X5.VON4,DE000VS0R792
B:BEAR.INDU.X8.V2,DE000VS0SAE6
B:BEAR.LUNDIN.X5.VON3,DE000VS0WW17
B:BEAR.NASD.X8.VON3,DE000VS0WW33
B:BEAR.NETFLX.X5.VON3,DE000VS0R8R0
B:BEAR.NIKE.X5.VON2,DE000VS0R8X8
B:BEAR.NIKKEI.X12.VON4,DE000VS0WW58
B:BEAR.NORDEA.X5.VON2,DE000VS0WW25
B:BEAR.NOVOB.X5.VON2,DE000VS0WW66
B:BEAR.OMX.X8.V2,DE000VS0WX81
B:BEAR.SPX.X8.V2,DE000VS0TPR4
B:BNP02321BAR,FI4000237813
B:BNP1110GEO,FI4000415567
B:BNP1769GEO,FI4000440102
B:BNPINTR0719,XS1941754779
B:BNPO00125CEA,FI4000375332
B:BNPO00126CEA,FI4000375340
B:BNPO0016CEA,FI4000369475
B:BNPO0017CEA,FI4000369483
B:BNPO00239CEA,FI4000384177
B:BNPO00240CEA,FI4000384151
B:BNPO0030CEA,FI4000387360
B:BNPO00319CEA,FI4000390828
B:BNPO0033PAP,FI4000180294
B:BNPO0034PAP,FI4000180302
B:BNPO00354CEA,FI4000391248
B:BNPO0035PAP,FI4000180336
B:BNPO00367CEA,FI4000399936
B:BNPO00376CEA,FI4000391263
B:BNPO00377CEA,FI4000391271
B:BNPO0049PAP,FI4000188792
B:BNPO0050GEO,FI4000387741
B:BNPO0050PAP,FI4000188800
B:BNPO0051PAP,FI4000188818
B:BNPO0063CEA,FI4000378666
B:BNPO0075PAP,FI4000197538
B:BNPO0076PAP,FI4000197546
B:BNPO0100PAP,FI4000201231
B:BNPO0101PAP,FI4000201249
B:BNPO0168GEO,FI4000396627
B:BNPO02048BAR,FI4000219274
B:BNPO02239BAR,FI4000220496
B:BNPO02250BAR,FI4000220413
B:BNPO02278BAR,FI4000224241
B:BNPO02301BAR,FI4000233192
B:BNPO0465GEO,FI4000410592
B:BNPO0466GEO,FI4000410600
B:BNPO0467GEO,FI4000410618
B:BNPO0608GEO,FI4000411327
B:BNPO0773GEO,FI4000414917
B:BNPO0774GEO,FI4000414925
B:BNPO0936GEO,FI4000415492
B:BNPO1210GEO,FI4000415773
B:BNPO1314GEO,FI4000425889
B:BNPO1337GEO,FI4000425954
B:BNPO1370GEO,FI4000426002
B:BNPO1548GEO,FI4000429147
B:BNPO1587JON,FI4000306832
B:BNPO1607JON,FI4000315627
B:BNPO1630JON,FI4000315346
B:BNPO1767GEO,FI4000440110
B:BNPO1967GEO,FI4000440748
B:BNPO2037GEO,FI4000440771
B:BNPO2318BAR,FI4000237649
B:BNPO2334BAR,FI4000243258
B:BNPO2346BAR,FI4000251780
B:BNPO2398BAR,FI4000260815
B:BNPO2570BAR,FI4000270392
B:BNPO2571BAR,FI4000270400
B:BNPO2693BAR,FI4000282645
B:BNPO2694BAR,FI4000282637
B:BNPO2753BAR,FI4000292198
B:BNPO3007BAR,FI4000321062
B:BNPO3034GOD,FI4000148135
B:BNPO3036BAR,FI4000330857
B:BNPO3065BAR,FI4000340468
B:BNPO3067BAR,FI4000343488
B:BNPO3141BAR,FI4000349246
B:BNPO3172BAR,FI4000353628
B:BNPO3688AC,FI4000215967
B:BROCC.BONDS.2,SE0011415207
B:BULL.AAPL.X3.V4,DE000VS0WXR2
B:BULL.AMZN.X3.V3,DE000VS0R9M9
B:BULL.AMZN.X5.V3,DE000VS0R9N7
B:BULL.AMZN.X5.V4,DE000VS0WXV4
B:BULL.DAX.X3.VON2,DE000VS0TPK9
B:BULL.KAFFE.X5.VON2,DE000VS0WW09
B:BULL.SILVER.X10.VON3,DE000VS0WXQ4
B:BULL.SOCKER.X12.VON5,DE000VS0WXC4
B:BULL.VESTAS.X10.VON2,DE000VS0R9G1
B:BULL.VESTAS.X8.VON2,DE000VS0R9F3
B:CBKOFI4000185491,FI4000185491
B:CBKOFI4000188909,FI4000188909
B:CBKOFI4000201397,FI4000201397
B:CBKOFI4000207063,FI4000207063
B:CBKOFI4000219720,FI4000219720
B:CBKOFI4000292222,FI4000292222
B:CBKOFI4000312277,FI4000312277
B:CBKOFI4000330840,FI4000330840
B:CS.SPLB2020-1B76,XS2073708278
B:CSSL_SIF_2104MWSWED,XS1973535625
B:CSSL_SIF_2131MWNDA,XS1973540898
B:CSSL_SIF_2132MWSWED,XS1973527879
B:CSSL_SIF_2230RBGOLD,XS2129898354
B:CSSL_SIF_2374ABGLOBAL,XS2261351899
B:CSSL_SIF_2545IBUPDOWN,XS2387799526
B:DIVI.KV1B,SE0008040620
B:ESTEA.KAPBEVIS3,SE0007131883
B:EXLY1,SE0016843817
B:FRF.1,SE0012816700
B:HCGB1701G,CH0354455062
B:HCGB1707E,CH0372270642
B:HCGIB1710F,CH0387146472
B:HCNCB1612E,CH0347939479
B:HCSE1709H,CH0383246409
B:HYOP,SE0014705042
B:INV2030,XS1991262293
