rts-ticker,isin
E:AFM,MU0456S00006
E:AGLD,AU000000AGD4
E:AHI.H,KYG0132M1217
E:AIS,BS0014301076
E:ALTS,GB00BJ9TYB96
E:APY,GB0006449366
E:ARU,BMG069741020
E:AYM,CY0106002112
E:BBU.UN,BMG162341090
E:BEP.PR.E,BMG162581570
E:BEP.PR.G,BMG162581323
E:BEP.PR.I,BMG162581653
E:BEP.PR.K,BMG162581992
E:BEP.PR.M,BMG162584053
E:BEP.PR.O,BMG162582156
E:BEP.UN,BMG162581083
E:BIP.PR.A,BMG162521279
E:BIP.PR.B,BMG162521436
E:BIP.PR.C,BMG162521683
E:BIP.PR.D,BMG162521840
E:BIP.PR.E,BMG162522004
E:BIP.PR.F,BMG162522269
E:BIP.UN,BMG162521014
E:BIP.W,BMG162522426
E:BPY.UN,BMG162491077
E:CDV,AU000000CDV9
E:CEE,JE00B5TT1872
E:CIA,AU000000CIA2
E:CIO,AU000XINAAR8
E:CLQ,AU000000CLQ2
E:CNT,KYG2029R1065
E:COG,GB00B8225591
E:CUP.U,KYG1899E1465
E:EDV,KYG3040R1589
E:EI,BBP377961025
E:EQG,HK0000221249
E:FAP,CK0012422947
E:FAR,FR0010492199
E:FISH,VGG7777C1023
E:GBE,HK0000268927
E:GEO,IM00B3RLCZ58
E:GLXY,KYG370921069
E:GNF,KYG409151373
E:GNT,KYG382751140
E:HZM,GB00B11DNM70
E:IDI,BMG476M11089
E:IFOS,KYG497151087
E:JDN,KYG5086A1141
E:JRV,AU000000JRV4
E:KIDZ,AIG5259K1050
E:KMC.H,AIG5300R1094
E:MGZ.H,VGG579191054
E:MIRL,JE00B1HNYF12
E:MMS,AU0000065070
E:MNO,NL0012084479
E:NEXA,LU1701428291
E:NLTA,VGG3066B1114
E:NPK,GB00B23TJD34
E:OMR.H,KYG6794M1015
E:ORA,VGG069731120
E:ORC.A,VGG6769T1075
E:ORC.B,VGG6769T1158
E:ORL,AU000000ORE0
E:OSU,VGG6777T1802
E:PBT.U,VGG7185A1286
E:PEH,KYG7243H1074
E:PRU,AU000000PRU3
E:QMI,KYG732351062
E:QRC,KYG7315B1032
E:QRC.S,KYG7315B1115
E:RICH,KYG7353K1067
E:RTG,VGG7707W1529
E:RYR,JE00BWH5YF45
E:SAU,VGG8448A1030
E:SBI,GB00BG5NDX91
E:SBR,GB00BF2P1260
E:SFC,BM78669Q1007
E:SGA,VGG778431038
E:SOLG,GB00B0WD0R35
E:SQID,AU0000059529
E:SS.H,NL0010273793
E:SWH,BMG8586W1073
E:TLO,VGG866591024
E:TNP,BMG899821133
E:TPL.H,KYG876361257
E:TSF,VGG8998A1075
E:VRY,VGG7041T1396
E:XAM,AU000000XAM0
E:XTG,VGG9829R1038
