rts-ticker,isin
I:BUK100N,DE000SLA1748
I:BUK100P,DE000SLA1C83
I:BUK250N,DE000SLA1755
I:BUK250P,DE000SLA1C91
I:BUK350N,DE000SLA1763
I:BUK350P,DE000SLA1DA5
I:BUKAC,DE000SLA1DB3
I:BUKACN,DE000SLA1789
I:BUKBISN,DE000SLA7YS0
I:BUKBISP,DE000SLA7YR2
I:BUKBUS,DE000SLA1DD9
I:BUKBUSN,DE000SLA18A6
I:BUKCNC,DE000SLA1DM0
I:BUKCNCN,DE000SLA18J7
I:BUKCONC,DE000SLA1DF4
I:BUKCONCN,DE000SLA18C2
I:BUKCONS,DE000SLA1DE7
I:BUKCONSN,DE000SLA18B4
I:BUKENGY,DE000SLA1DG2
I:BUKENGYN,DE000SLA18D0
I:BUKFIN,DE000SLA1DH0
I:BUKFINN,DE000SLA18E8
I:BUKHI50N,DE000SLA3F96
I:BUKHI50P,DE000SLA3F88
I:BUKHLTH,DE000SLA1DJ6
I:BUKHLTHN,DE000SLA18F5
I:BUKIND,DE000SLA1DK4
I:BUKINDN,DE000SLA18G3
I:BUKLO50N,DE000SLA3GB2
I:BUKLO50P,DE000SLA3GA4
I:BUKMINN,DE000SLA7YU6
I:BUKMINP,DE000SLA7YT8
I:BUKNEM,DE000SLA1DL2
I:BUKNEMN,DE000SLA18H1
I:BUKSC,DE000SLA16M5
I:BUKSCN,DE000SLA1771
I:BUKTEC,DE000SLA1DN8
I:BUKTECN,DE000SLA18K5
I:BUKTEL,DE000SLA1DP3
I:BUKTELN,DE000SLA18L3
I:BUKUTL,DE000SLA1730
I:BUKUTLN,DE000SLA18M1
