rts-ticker,isin
I:ARABCH,CH0454449494
I:ARADA,CH1104984401
I:ARAVAL,CH1152861238
I:ARBTC,CH0395449421
I:ARDOGE,CH1121152743
I:ARDOT,CH0589030698
I:AREOS,CH0454449502
I:ARETC,CH0422948577
I:ARETH,CH0395449447
I:ARLINK,CH0530235339
I:ARLTC,CH0395449462
I:ARLUNA,CH1174008230
I:ARMATC,CH1196222199
I:ARSHIB,CH1152861220
I:ARSOL,CH1136202251
I:ARUNI,CH1104984393
I:ARXLM,CH0484582249
I:ARXRP,CH0395449520
I:ARXTZ,CH0530235321
I:BLKBTR,CH0113136714
I:C0001P,CH0022635129
I:C0001T,CH0022635152
I:C0500P,CH0022652884
I:C0500T,CH0022652926
I:C1000P,CH0022635186
I:C1000T,CH0022635194
I:C1300P,CH0022652991
I:C1300T,CH0022653098
I:C1700P,CH0022653130
I:C1700T,CH0022653338
I:C2000P,CH0022635202
I:C2000T,CH0022635210
I:C2300P,CH0022653437
I:C2300T,CH0022653494
I:C2700P,CH0022653544
I:C2700T,CH0022653585
I:C3000P,CH0022635277
I:C3000T,CH0022635301
I:C3300P,CH0022653619
I:C3300T,CH0022653643
I:C3500P,CH0022653718
I:C3500T,CH0022653742
I:C3700P,CH0022653841
I:C3700T,CH0022653882
I:C4000P,CH0022646969
I:C4000T,CH0022647017
I:C4500P,CH0022653916
I:C4500T,CH0022654005
I:C5000P,CH0022647132
I:C5000T,CH0022647256
I:C5300P,CH0022654070
I:C5300T,CH0022654112
I:C5500P,CH0022654203
I:C5500T,CH0022654252
I:C5700P,CH0022654336
I:C5700T,CH0022654401
I:C6000P,CH0022647389
I:C6000T,CH0022647405
I:C6500P,CH0022654468
I:C6500T,CH0022654500
I:C7000P,CH0022647793
I:C7000T,CH0022647835
I:C7500P,CH0022628124
I:C7500T,CH0022626888
I:C8000P,CH0022647850
I:C8000T,CH0022647934
I:C8300P,CH0022626714
I:C8300T,CH0022627290
I:C8500P,CH0022627449
I:C8500T,CH0022627704
I:C8700P,CH0022627779
I:C8700T,CH0022627845
I:C9000P,CH0022647942
I:C9000T,CH0022652785
I:C9500P,CH0022627886
I:C9500T,CH0022627951
I:CHRE,CH0049815761
I:CHREF,CH0049815829
I:CHREFX,CH0049815837
I:CHRES,CH0049815795
I:CHRESX,CH0049815803
I:CHREX,CH0049815779
I:CMI10,CH0395449405
I:COND,CH0030532383
I:ESCGIP,CH0342387955
I:ESCGIT,CH0342387963
I:ESCGLP,CH0507185699
I:ESCGLT,CH0507185871
I:IGSP,CH0009110583
I:IGSTR,CH0009110757
I:IREAL,CH0030532391
I:IREALC,CH0030532409
I:PHOUSE,CH0030532375
I:PREAL,CH0030532342
I:RAI10D,CH0015416206
I:RAI10P,CH0015415448
I:RAI10T,CH0015415653
I:RAI10Y,CH0015415869
I:RAI1D,CH0015415984
I:RAI1P,CH0015415216
I:RAI1T,CH0015415521
I:RAI1Y,CH0015415687
