rts-ticker,isin
B:ABLV007018D,LV0000802080
B:ABLV007018F,LV0000802171
B:ABLV007519B,LV0000802247
B:ABLV007519D,LV0000802288
B:ABLV009519A,LV0000802338
B:ABLV018518C,LV0000802072
B:ABLV018518E,LV0000802163
B:ABLV021519X,LV0000880052
B:ABLV022519A,LV0000802239
B:ABLV022519X,LV0000880060
B:ABLVFLOT23A,LV0000801124
B:ABLVFLOT23B,LV0000801173
B:ABLVFLOT23C,LV0000801181
B:ABLVFLOT23D,LV0000801223
B:ABLVFLOT24A,LV0000801520
B:ABLVFLOT25A,LV0000801835
B:ABLVFLOT26A,LV0000802189
B:ABLVFLOT27A,LV0000802346
B:ABLVFLOT27X,LV0000880045
B:ACLB070026A,LV0000802106
B:ADMB080027A,EE3300111251
B:ADMG080031A,EE3300001999
B:AKRB0287526A,XS2346869097
B:ALTM004426A,LV0000870095
B:ALTM013024A,LV0000802353
B:ALTM013025A,LV0000880037
B:ASTB005027A,LV0000802528
B:AUGB060024A,LT0000404238
B:BDBB180024A,LV0000801595
B:BMLB045021FB,LT0000404188
B:BMLB045023FA,LT0000405862
B:BORA070029A,LV0000802569
B:BORABONDIPO,LV0000802569
B:CAPT050022FA,LT0000432528
B:CAPT050024FA,LT0000406555
B:CAPT065023FA,LT0000404725
B:CBLB050031A,LV0000880102
B:CBLB050031PO,LV0000880102
B:CBLB055027A,LV0000880011
B:CBLB062526A,LV0000802221
B:CBLBFLOT26A,XS2393742122
B:CCLAT067524FA,LV0000860047
B:CIVB050023FA,LT0000405748
B:CPAB050032A,EE3300002542
B:CPAB055031A,EE3300002047
B:CPFB000020FB,GB00BL71HP64
B:DGRB080023FA,LV0000802536
B:DGRIPO,LV0000101806
B:EGRIPO,EE3100137985
B:ELEK005028A,LV0000802460
B:ELEK019022A,LV0000801777
B:ELEK024227A,LV0000870129
B:ELEK028020A,LV0000801165
B:ELEVFLOT31FA,XS2427362491
B:ELGB060026FA,LV0000870079
B:EPSO0311727A,LT0000406530
B:ESO1LTO1,LT0000130023
B:ESO1LTO2,LT0000130023
B:EWA1LOS,LT0000132060
B:EWA1LOS1,LT0000132060
B:EWA1LOS2,LT0000132060
B:EWA1LOS3,LT0000132060
B:EWA1LOS4,LT0000132060
B:EWA1LOS5,LT0000132060
B:EWA1LOS6,LT0000132060
B:EWA1LOS7,LT0000132060
B:EWA1LOS8,LT0000132060
B:EWA1LOS9,LT0000132060
B:EXPC140021FA,LV0000802213
B:EXPC140022FA,LV0000802379
B:EXPC150020A,LV0000801322
B:GIVEN006024FA,LV0000860054
B:HEPSORIPO,EE3100082306
B:IGN1LOS1,LT0000115768
B:IGN1LTO,LT0000115768
B:IGNB0187528A,XS1853999313
B:IGNB020027A,XS1646530565
B:IGNB020030A,XS2177349912
B:IGNIPO,LT0000115768
B:INBB055031A,EE3300002302
B:INBB060029A,EE3300001544
B:INBB070026A,EE3300110964
B:INC1LOS1,LT0000128860
B:INMB050023FA,LT0000405987
B:INMB055021FA,LT0000404246
B:INR1LOS,LT0000127151
B:INR1LOS1,LT0000127151
B:IUTE110026A,XS2378483494
B:IUTEIPO,XS2378483494
B:LEGR0187528A,XS1853999313
