rts-ticker,isin
B:RHOVAC.KV.1,SE0017615602
E:247,SE0010546911
E:ABERA,SE0015245097
E:ABI,SE0006091476
E:ABI.BTU,SE0017131287
E:ABI.TO.1,SE0012816387
E:ABI.TO.2,SE0017131543
E:ABI.UR,SE0017131279
E:ABSL,SE0007387022
E:ABSL.B,SE0018396947
E:ABSL.BTA,SE0017768518
E:ABSL.TR,SE0017768500
E:ACOS,SE0009580079
E:ACOS.TO.2,SE0015382163
E:ACOU,SE0009189608
E:ACUC,SE0009695927
E:ACUC.BTA,SE0017072127
E:ACUC.TR,SE0017072119
E:AERW.B,SE0009346299
E:AERW.BTA.B,SE0016074553
E:AERW.TR.B,SE0016074546
E:AERW_BTA.B,SE0016074553
E:AERW_TR.B,SE0016074546
E:ALLT,SE0015192828
E:ALLT.BTA,SE0017766991
E:ALLT.TR,SE0017766983
E:ALPH,SE0000885501
E:ALTE,SE0005620408
E:AMH2.B,SE0001356932
E:AMIDO,SE0013042108
E:AMIDO.TO1,SE0013042116
E:AMNO,SE0014609194
E:AMNO.BTA,SE0017132202
E:AMNO.TR,SE0017132194
E:ANGL,MT0000650102
E:APTA,SE0006543450
E:APTA.BTU,SE0016786024
E:APTA.TO.5,SE0014856142
E:APTA.TO.6,SE0014856134
E:APTA.TO.7,SE0016786008
E:APTA.UR,SE0016786016
E:APTR,SE0009267974
E:APTR.TO1,SE0014399945
E:AQUAT,SE0015244132
E:AQUAT.BTA,SE0016127559
E:ARCEDE,SE0018168742
E:AUEGO,SE0009889157
E:AUEGO.TO.4,SE0017130834
E:AUGEO,SE0009889157
E:AUGEO.TO.4,SE0017130834
E:AXKID,SE0005934452
E:AXKID.BTA,SE0016275739
E:AXKID.TR,SE0016275721
E:BACKA,SE0015221619
E:BAHN.B,SE0010442418
E:BEO.SDB,SE0002457796
E:BEYOND,SE0011614965
E:BIBB,SE0010102095
E:BIOEX,SE0016276752
E:BIOEX.BTU,SE0015987961
E:BIOEX.TO.1,SE0014428629
E:BIOEX.TO.2,SE0015961974
E:BIOEX.UR,SE0015987953
E:BIOF,SE0014262887
E:BIOF.TO1,SE0015961339
E:BLICK,SE0005962362
E:BLICK.BTA,SE0016828719
E:BLICK.TR,SE0016828701
E:BODY,SE0011089929
E:BOSJO,SE0017767718
E:BOSJO.IL,SE0017767726
E:BPCINS,SE0017130826
E:BRAIN,SE0005731833
E:BRAIN.TO.2,SE0011762418
E:BRAIN.TO.3,SE0012481372
E:BRANDB,SE0017885155
E:BRANDB.UR,SE0017232721
E:CALMA.B,SE0011116524
E:CALMA.BTA.B,SE0017083785
E:CALMA.TO2.B,SE0013282662
E:CALMA.TR.B,SE0017083777
E:CAM.B,SE0015191739
E:CESSA,DK0061411964
E:CGIT.B,SE0010636837
E:CISH,SE0011762517
E:CLINE.B,SE0006758231
E:CLINE.TO.1.B,SE0013914512
E:COLAB,SE0007815386
E:COMINT,SE0011751569
E:COMPIT,SE0009606593
E:COMPIT.BTA,SE0017132038
E:COMPIT.TR,SE0017132020
E:CRBX,SE0013016128
E:CRBX.BTU,SE0017886021
E:CRBX.TO.1,SE0017911340
E:CRBX.UR,SE0017886013
E:CRNO.B,SE0008241558
E:CRNO.TO1.B,SE0014965687
E:CRNO.TO2.B,SE0014965695
E:CSEC,SE0005991981
E:CSEC.BTA,SE0017132186
E:CSEC.BTU,SE0018068009
E:CSEC.TO_1,SE0018068025
E:CSEC.TR,SE0017132178
E:CSEC.UR,SE0018067993
E:CSMED,DK0061668225
E:CURAS,DK0061295797
E:DANCAN,DK0061410487
E:DBP.B,SE0007185525
E:DBP.BTU.B,SE0015950050
E:DBP.TO.2.B,SE0015950100
E:DBP.UR.B,SE0015950043
E:DEX,SE0005881489
E:DEX.BTA,SE0017131782
E:DEX.TR,SE0017131774
E:DICOT,SE0011178458
E:DICOT.BTU,SE0016844443
E:DICOT.TO.3,SE0016844450
E:DICOT.TO2,SE0014429379
E:DICOT.UR,SE0016844435
E:EASY.B,SE0002039222
E:EATG,SE0009548597
E:EATG.BTU,SE0015810700
E:EATG.TO1,SE0015810734
E:EATG.UR,SE0015810692
E:ECO.B,SE0003273531
E:ECO.BTU.B,SE0016049027
E:ECO.TO5.B,SE0016074181
E:ECO.UR.B,SE0016049019
E:ECOM,SE0004051068
E:ECOM.BTA,SE0015243381
E:ECORE,SE0013888963
E:ECORE.TO.2.B,SE0015811732
E:ECTIN,SE0015987714
E:ECTIN.B,SE0015987714
E:ECTIN.TO.1B,SE0015988357
E:EEVIA,FI4000496658
E:EMOT,SE0006851507
E:EMOT.BTU,SE0016074280
E:EMOT.TO.2,SE0016074587
E:EMOT.TO.3,SE0016074603
E:EMOT.UR,SE0016074272
E:ENRAD,SE0009994858
E:ENVI.B,SE0005704095
E:EQL,SE0005497732
E:ESEN,SE0009889157
E:ESEN.TO.3,SE0014957510
E:ESEN.TO.4,SE0017130834
E:ESGR.B,SE0014428447
E:EUCI,SE0015382155
E:EUCI.BTU,SE0016076277
E:EUCI.TO.4,SE0016101356
E:EUCI.UR,SE0016076269
E:EURI.B,SE0000488744
E:EURI.BTA.B,SE0015659115
E:EURI.TR.B,SE0015659107
E:EURO,SE0002222596
E:EVERY,SE0016127831
E:EVERY.A,SE0013382439
E:EXALT,SE0005223542
E:FGG,SE0018013922
E:FINE,SE0009189442
E:FINE.TO.1,SE0015193727
E:FLMNG,SE0013042561
E:FLOWS,SE0018042046
E:FLUO,DK0061123312
E:FOLLI,SE0006288270
E:FOUT,SE0007525738
E:FREETR,DK0061026119
E:FXI,SE0003787555
E:GAMEC,SE0010820191
E:GEAN,NO0010692130
E:GENE,SE0000661613
E:GIG.B,SE0014956306
E:GIG.BTU.B,SE0015407283
E:GIG.TO.1.B,SE0015407242
E:GIG.TO2.B,SE0016831317
E:GIG.TO3.B,SE0016831341
E:GIG.UR.B,SE0015407275
E:GJAB,SE0004576346
E:GOGO,SE0013235553
E:GOGO.BTU,SE0015949052
E:GOGO.TO.1,SE0015949060
E:GOGO.TO.2,SE0015949102
E:GOGO.UR,SE0015949045
E:GOMERO,SE0011167535
E:HALMEN,SE0018013534
E:HALMEN.IL,SE0018013542
E:HAMLET,SE0007192026
E:HAMLET.B,SE0015661152
E:HAMLET.BTU.B,SE0016276679
E:HAMLET.TO.3.B,SE0016276638
E:HAMLET.TO.4.B,SE0016276646
E:HAMLET.UR.B,SE0016276661
E:HEART,SE0006256798
E:HEART.BTU,SE0016589238
E:HEART.TO1,SE0016589246
E:HEART.UR,SE0016589220
E:HODL,SE0017131865
E:HOME.B,SE0001426131
E:HOODIN,SE0011415249
E:HOODIN.TO1,SE0013512050
E:HUBSO,SE0009806177
E:HUBSO.TO.1,SE0015659610
E:HYCO,SE0015345897
E:IAPO,SE0009357429
E:IDL,SE0012193340
E:IMINT,SE0007692124
E:IMS,SE0007603402
E:IMS.BTA,SE0016845325
E:IMS.TO.1,SE0013720042
E:IMS.TR,SE0016845317
E:INFRA,SE0010414573
E:INIT,DK0060775872
E:INIT.BTA,SE0016275317
E:INIT.TR,SE0016275309
E:INSP,SE0006994943
E:INSP.BTA,SE0015222450
E:INSP.TO1,SE0010869784
E:ISAB,SE0009983893
E:ISAB.TO.1,SE0016276877
E:ISHE,SE0011762517
E:JETTY,SE0011644392
E:JOJK,SE0002017707
E:JOSA,SE0001106469
E:JSSEC,SE0014829495
E:JSSEC.BTA,SE0018041840
E:JSSEC.TO1,SE0015948567
E:JSSEC.TR,SE0018041832
E:KAV,SE0016798045
E:KLIMAT,SE0014401329
E:KLIMAT.TO1,SE0014808424
E:KRONA,SE0015657895
E:LATF.B,SE0003883008
E:LATF.BTA.B,SE0017231913
E:LATF.TR.B,SE0017231905
E:LITI,SE0007387246
E:LOGIST,SE0010414615
E:LOVI,SE0000418873
E:MALAR,SE0008937411
E:MANDEL,SE0013888963
E:MANDEL.BTU,SE0015811666
E:MANDEL.TO.1,SE0015811724
E:MANDEL.TO.2,SE0015811732
E:MANDEL.UR,SE0015811658
E:MBBAB,SE0015988100
E:MEDF,SE0004479046
E:MEDF.BTA,SE0015961107
E:MEDF.BTU,SE0018040842
E:MEDF.TO.2,SE0018040859
E:MEDF.TO1,SE0013486198
E:MEDF.TR,SE0015961099
E:MEDF.UR,SE0018040834
E:MEDIMI,SE0001860511
E:MEDIMI.TO5,SE0015346754
E:MIR,SE0015657820
E:MIR.BTU,SE0015949680
E:MIR.TO.2,SE0015949664
E:MIR.UR,SE0015949672
E:MODI,SE0005798923
E:MODI.BTA,SE0016845465
E:MODI.TR,SE0016845457
E:MOFAST,SE0012596120
E:MONI,SE0013512282
E:MONI.TO.1,SE0013748878
E:MPEN,SE0001860511
E:MPEN.TO5,SE0015346754
E:MPEN.UR,SE0015346762
E:MPOS,SE0002834507
E:MPOS.BTA,SE0016275663
E:MPOS.TR,SE0016275655
E:MYBEAT,SE0017483159
E:MYBEAT.TO.1,SE0017833114
E:NANOCAP.B,SE0004020931
E:NATTA,SE0016844534
E:NATTA.TO.1,SE0016844781
E:NEOD,SE0011563410
E:NEOD.BTA,SE0017564982
E:NEOD.TR,SE0017564974
E:NEVI.B,SE0004020931
E:NFO,SE0015193800
E:NICA,SE0005454873
E:NORSE,SE0006261038
E:NOVU,SE0001989260
E:OBST,SE0010598573
E:OBST.BTU,SE0015658331
E:OBST.TO.1,SE0013889086
E:OBST.TO.2,SE0014263422
E:OBST.TO.3,SE0015657754
E:OBST.UR,SE0015658323
E:ODI,SE0013409760
E:ODIN,SE0015809967
E:ODIN.BTA,SE0015987920
E:OMNI,SE0009997331
E:OMNI.TO.2,SE0015243035
E:OPT,SE0010769380
E:OPT.TO.1,SE0016074793
E:ORT.B,SE0005676103
E:PARA,SE0002392886
E:PARA.TO2,SE0010662965
E:PARA.TO3,SE0011452523
E:PARA.TO4,SE0011642354
E:PARA.TO5,SE0011896794
E:PEXA.B,SE0007412374
E:PEXA.BTU.B,SE0016038608
E:PEXA.TO1.B,SE0016038616
E:PEXA.UR.B,SE0016038590
E:PHAL,SE0003359710
E:PHAL.BTU,SE0017767528
E:PHAL.UR,SE0017767510
E:PHI,SE0005504636
E:PHI.BTU,SE0017766488
E:PHI.TO.3,SE0017766447
E:PHI.TO.4,SE0017766462
E:PHI.UR,SE0017766470
E:PLEJD,SE0008014476
E:PMED,SE0005962206
E:PMED.BTA,SE0015222377
E:PMED.TO.1,SE0017564214
E:PMED.UR,SE0017564222
E:PMED_BTU,SE0017564230
E:POLAR,SE0012570422
E:POLAR.BTA,SE0017830979
E:POLAR.TR,SE0017830961
E:POLAR_BTA,SE0017830979
E:POLYMER,SE0015244470
E:POLYMER.TO.1,SE0015557293
E:PREBON,SE0007692884
E:PRESRV,SE0016829790
E:PROVIT,SE0008321418
E:QBNK,SE0007278726
E:QBNK.BTA,SE0018012650
E:QBNK.TR,SE0018012643
E:QIIWI,SE0010245373
E:RECY.B,SE0014808978
E:RECY.TO.4.B,SE0014855243
E:REDS,SE0006965158
E:REDW,SE0008294789
E:REDW.BTA,SE0015483185
E:REDW.TR,SE0015483177
E:RESP,SE0004550192
E:RESP.BTA,SE0017616055
E:RESP.TO.1,SE0014427985
E:RESP.TR,SE0017616048
E:RHOVAC,SE0007784319
E:RHOVAC.UR,SE0017615610
E:RISK,DK0061031978
E:RVN,SE0017768658
E:SAFE,SE0005308632
E:SAFE.BTU,SE0016830558
E:SAFE.TO.1,SE0016830939
E:SAFE.UR,SE0016830541
E:SCC.B,SE0007897764
E:SCOL,DK0061031895
E:SCOL.BTA,SE0015221817
E:SDET,SE0003037456
E:SEAL,SE0006261038
E:SELARM,SE0015657663
E:SELARM.BTU,SE0017767098
E:SELARM.TO.1,SE0017767213
E:SELARM.UR,SE0017767080
E:SELECT.B,SE0012622785
E:SENSI,SE0017232671
E:SENSI.TO.1,SE0017615636
E:SHT.B,SE0016843809
E:SHT.TO.1.B,SE0016845689
E:SLG.B,SE0002081166
E:SLOTT.A,SE0000102840
E:SLOTT.B,SE0018012411
E:SMG,SE0008347462
E:SMOL,SE0010820381
E:SMOL.TO.4,SE0015192844
E:SNX,SE0006260865
E:SOCIAL,SE0013235553
E:SOCIAL.TO.1,SE0015949060
E:SOCIAL.TO.2,SE0015949102
E:SOLIDX,SE0016797971
E:SOUND,SE0016589063
E:SOUND.TO.1,SE0016610109
E:SPAC1,SE0017083355
E:SPAG,SE0004899474
E:SPAG.BTA,SE0015530654
E:SPAG.TR,SE0015530647
E:SPERM,SE0015346424
E:SPERM.TO1,SE0015810411
E:SPGR,SE0014704763
E:SPIRA,SE0007640297
E:SPIRA.BTU,SE0016785299
E:SPIRA.TO2,SE0016785380
E:SPIRA.UR,SE0016785281
E:STREAM,SE0015244462
E:STREAM.TO.1,SE0015243340
E:SUSG,SE0002067421
E:SUSG.BTA,SE0015812037
E:SUSG.TR,SE0015812029
E:SYDSV,SE0007897251
E:SYDSV.BTA,SE0018041717
E:SYDSV.TR,SE0018041709
E:SYNACT,SE0008241491
E:SYNACT.BTA,SE0017768963
E:SYNACT.TR,SE0017768955
E:SYNACT_BTA,SE0017768963
E:SYNC.B,SE0014956306
E:SYNC.TO.2.B,SE0016831317
E:SYNC.TO.3.B,SE0016831341
E:SYNT,SE0015987946
E:TAUR.B,SE0001075102
E:TAUR.TO.3.B,SE0013460870
E:TENDO,SE0017486426
E:TENDO.TO.1,SE0017563893
E:THINC,SE0011644392
E:TINGS,SE0012621811
E:TINGS.BTU,SE0018040826
E:TINGS.PREF,SE0018040727
E:TINGS.TO.1,SE0018040800
E:TINGS.UR,SE0018040818
E:TOUCH,SE0010414482
E:TRAN.A,SE0017911233
E:TRAN.B,SE0017911241
E:TRAN.IL.A,SE0017911258
E:TRAN.IL.B,SE0017911266
E:TRNSF,SE0011870757
E:TURA,SE0017083355
E:UMIDA.B,SE0009190788
E:VADS,SE0007980362
E:VADS.BTA,SE0017832835
E:VADS.TR,SE0017832827
E:VASLOG,SE0010662437
E:VPAB.B,SE0010663161
E:VSD.B,SE0006852125
E:VSEC,SE0002067421
E:VULTS,SE0017616006
E:VULTS.TO.1,SE0017832454
E:WIG,SE0015811377
E:WNT,SE0003553130
E:WNT.BTU,SE0015810452
E:WNT.TO.4,SE0014399374
E:WNT.TO.5,SE0015810437
E:WNT.UR,SE0015810445
E:WTG,SE0006028577
E:ZENI,SE0006343984
E:ZENZIP.B,SE0010413658
E:ZOOM,SE0012740074
E:ZOOM.TO1,SE0014991014
P:ABI.BTU,SE0017131287
P:APTA.BTU,SE0016786024
P:BIOEX.BTU,SE0015987961
P:BRANDB.BTU,SE0017232739
P:CRBX.BTU,SE0017886021
P:CSEC.BTU,SE0018068009
P:DBP.BTU.B,SE0015950050
