rts-ticker,isin
E:8GW,IE00B1FR8863
E:A5G,IE00BF0L3536
E:AERI,GB00BK6RLF66
E:BIRG,IE00BD1RP616
E:C5H,IE00BWY4ZF18
E:CORRE,NL0015000DY3
E:DD8A,IE0001827264
E:DHG,IE00BJMZDW83
E:DLE,IE0000527006
E:DQ7A,IE000TIRQBE1
E:EG7,IE0003290289
E:GL9,IE0000669501
E:GRP,IE00BF2NR112
E:GRW,GB00BY7QYJ50
E:GVR,IE00BD6JX574
E:GYQ,GB0031477770
E:HMSO,GB00BRJQ8J25
E:HSW,GB00BYYN4225
E:HVO,GB00B9275X97
E:IR5B,IE00BLP58571
E:IRES,IE00BJ34P519
E:KMR,IE00BDC5DG00
E:KRX,IE0004927939
E:KRZ,IE0004906560
E:MIO,IE00BD64C665
E:MLC,IE00BVGC3741
E:OIZ,IE00B1WV4493
E:OVXA,IE00B4XVDC01
E:PTSB,IE00BWB8X525
E:RYA,IE00BYTBXV33
E:UPR,IE00BJ5FQX74
